ID,Name,Email,Phone,Marks
14598,Student14598,student14598@example.com,0614709331,73
14599,Student14599,student14599@example.com,0526318793,61
14600,Student14600,student14600@example.com,4925389007,35
14601,Student14601,student14601@example.com,9820274558,36
14602,Student14602,student14602@example.com,8128049748,85
14603,Student14603,student14603@example.com,3552147180,42
14604,Student14604,student14604@example.com,3378628815,40
14605,Student14605,student14605@example.com,6286584391,42
14606,Student14606,student14606@example.com,9724414179,75
14607,Student14607,student14607@example.com,4972479028,79
14608,Student14608,student14608@example.com,1890886239,65
14609,Student14609,student14609@example.com,6934240620,63
14610,Student14610,student14610@example.com,0563874389,44
14611,Student14611,student14611@example.com,9961951071,51
14612,Student14612,student14612@example.com,9341915911,52
14613,Student14613,student14613@example.com,8884138596,79
14614,Student14614,student14614@example.com,8295069255,41
14615,Student14615,student14615@example.com,8604439194,92
14616,Student14616,student14616@example.com,5482473869,52
14617,Student14617,student14617@example.com,2280186415,42
14618,Student14618,student14618@example.com,2681071068,41
14619,Student14619,student14619@example.com,7312568696,93
14620,Student14620,student14620@example.com,0759645555,95
14621,Student14621,student14621@example.com,6087397072,54
14622,Student14622,student14622@example.com,1670184996,60
14623,Student14623,student14623@example.com,0077930347,40
14624,Student14624,student14624@example.com,3953310456,39
14625,Student14625,student14625@example.com,4605168742,57
14626,Student14626,student14626@example.com,3047391887,63
14627,Student14627,student14627@example.com,4511320275,83
14628,Student14628,student14628@example.com,2069467379,40
14629,Student14629,student14629@example.com,1854453083,86
14630,Student14630,student14630@example.com,6831898596,66
14631,Student14631,student14631@example.com,9585187825,56
14632,Student14632,student14632@example.com,7715177692,76
14633,Student14633,student14633@example.com,9913693159,98
14634,Student14634,student14634@example.com,6540367819,60
14635,Student14635,student14635@example.com,9001566971,64
14636,Student14636,student14636@example.com,4398014297,80
14637,Student14637,student14637@example.com,9704253791,36
14638,Student14638,student14638@example.com,9825157129,37
14639,Student14639,student14639@example.com,0345565016,57
14640,Student14640,student14640@example.com,0989405970,84
14641,Student14641,student14641@example.com,7510420584,67
14642,Student14642,student14642@example.com,2333541491,40
14643,Student14643,student14643@example.com,5602288715,71
14644,Student14644,student14644@example.com,6306997352,74
14645,Student14645,student14645@example.com,1494843805,90
14646,Student14646,student14646@example.com,0762892351,41
14647,Student14647,student14647@example.com,0047825521,85
14648,Student14648,student14648@example.com,2765216087,43
14649,Student14649,student14649@example.com,2001516707,87
14650,Student14650,student14650@example.com,5998138950,75
14651,Student14651,student14651@example.com,2683212388,76
14652,Student14652,student14652@example.com,4077445098,87
14653,Student14653,student14653@example.com,0498901891,100
14654,Student14654,student14654@example.com,5344548335,48
14655,Student14655,student14655@example.com,5882378364,88
14656,Student14656,student14656@example.com,1571082218,96
14657,Student14657,student14657@example.com,5304030159,66
14658,Student14658,student14658@example.com,4553878103,97
14659,Student14659,student14659@example.com,4870756446,73
14660,Student14660,student14660@example.com,9817260013,51
14661,Student14661,student14661@example.com,6429894331,69
14662,Student14662,student14662@example.com,6799190944,53
14663,Student14663,student14663@example.com,1917219228,40
14664,Student14664,student14664@example.com,6334015677,76
14665,Student14665,student14665@example.com,6402773983,75
14666,Student14666,student14666@example.com,5203029928,52
14667,Student14667,student14667@example.com,3813283591,73
14668,Student14668,student14668@example.com,2178562775,65
14669,Student14669,student14669@example.com,6360649620,57
14670,Student14670,student14670@example.com,0963395520,76
14671,Student14671,student14671@example.com,7579647872,35
14672,Student14672,student14672@example.com,4875390696,65
14673,Student14673,student14673@example.com,5809149040,37
14674,Student14674,student14674@example.com,4311178658,67
14675,Student14675,student14675@example.com,0040300599,97
14676,Student14676,student14676@example.com,1698688133,74
14677,Student14677,student14677@example.com,2662033588,61
14678,Student14678,student14678@example.com,7245612028,43
14679,Student14679,student14679@example.com,5399768738,87
14680,Student14680,student14680@example.com,4656742239,93
14681,Student14681,student14681@example.com,9307051851,72
14682,Student14682,student14682@example.com,6522743331,69
14683,Student14683,student14683@example.com,8120589760,66
14684,Student14684,student14684@example.com,8765623647,95
14685,Student14685,student14685@example.com,0901818845,56
14686,Student14686,student14686@example.com,0736487767,36
14687,Student14687,student14687@example.com,0972714783,51
14688,Student14688,student14688@example.com,4185427729,84
14689,Student14689,student14689@example.com,0354133882,86
14690,Student14690,student14690@example.com,3977899551,90
14691,Student14691,student14691@example.com,9140802029,36
14692,Student14692,student14692@example.com,2451737456,96
14693,Student14693,student14693@example.com,7912849727,51
14694,Student14694,student14694@example.com,0114420879,76
14695,Student14695,student14695@example.com,2374604312,46
14696,Student14696,student14696@example.com,0904636858,43
14697,Student14697,student14697@example.com,0309165744,69
14698,Student14698,student14698@example.com,3875969387,93
14699,Student14699,student14699@example.com,1614040532,77
14700,Student14700,student14700@example.com,5416224451,59
14701,Student14701,student14701@example.com,5126139499,98
14702,Student14702,student14702@example.com,5121488807,87
14703,Student14703,student14703@example.com,6214749997,45
14704,Student14704,student14704@example.com,6095829497,52
14705,Student14705,student14705@example.com,4161148139,46
14706,Student14706,student14706@example.com,0787847054,77
14707,Student14707,student14707@example.com,1526891390,82
14708,Student14708,student14708@example.com,4051652740,60
14709,Student14709,student14709@example.com,0008217722,46
14710,Student14710,student14710@example.com,1093553130,61
14711,Student14711,student14711@example.com,6365722816,85
14712,Student14712,student14712@example.com,1076897161,47
14713,Student14713,student14713@example.com,4207412415,91
14714,Student14714,student14714@example.com,4151712082,83
14715,Student14715,student14715@example.com,6886650340,47
14716,Student14716,student14716@example.com,7342163066,83
14717,Student14717,student14717@example.com,2936768274,70
14718,Student14718,student14718@example.com,6747820836,38
14719,Student14719,student14719@example.com,8738436819,71
14720,Student14720,student14720@example.com,9277191843,65
14721,Student14721,student14721@example.com,0680004793,43
14722,Student14722,student14722@example.com,5255217440,76
14723,Student14723,student14723@example.com,7472286008,69
14724,Student14724,student14724@example.com,2792689116,53
14725,Student14725,student14725@example.com,9758042333,38
14726,Student14726,student14726@example.com,2071958631,49
14727,Student14727,student14727@example.com,2004089445,35
14728,Student14728,student14728@example.com,7781681447,61
14729,Student14729,student14729@example.com,6676673210,95
14730,Student14730,student14730@example.com,5097481629,47
14731,Student14731,student14731@example.com,7446406292,93
14732,Student14732,student14732@example.com,8574730031,65
14733,Student14733,student14733@example.com,2967537891,88
14734,Student14734,student14734@example.com,2711486363,36
14735,Student14735,student14735@example.com,1810834088,43
14736,Student14736,student14736@example.com,8041896593,73
14737,Student14737,student14737@example.com,8167724293,54
14738,Student14738,student14738@example.com,4497697336,55
14739,Student14739,student14739@example.com,1470759645,98
14740,Student14740,student14740@example.com,6958089652,45
14741,Student14741,student14741@example.com,6612665397,75
14742,Student14742,student14742@example.com,9849696359,100
14743,Student14743,student14743@example.com,8202046834,85
14744,Student14744,student14744@example.com,3250747328,91
14745,Student14745,student14745@example.com,0077396314,71
14746,Student14746,student14746@example.com,6221879289,72
14747,Student14747,student14747@example.com,7582640016,45
14748,Student14748,student14748@example.com,1918919687,70
14749,Student14749,student14749@example.com,2582885038,66
14750,Student14750,student14750@example.com,5388094639,67
14751,Student14751,student14751@example.com,7013720942,100
14752,Student14752,student14752@example.com,0401049060,82
14753,Student14753,student14753@example.com,7760886708,66
14754,Student14754,student14754@example.com,1330302756,72
14755,Student14755,student14755@example.com,2138736997,48
14756,Student14756,student14756@example.com,8679191092,65
14757,Student14757,student14757@example.com,7162737260,51
14758,Student14758,student14758@example.com,8169514049,72
14759,Student14759,student14759@example.com,2428527761,56
14760,Student14760,student14760@example.com,6866403852,57
14761,Student14761,student14761@example.com,1015547103,87
14762,Student14762,student14762@example.com,4117474199,100
14763,Student14763,student14763@example.com,7604228488,82
14764,Student14764,student14764@example.com,8059341208,82
14765,Student14765,student14765@example.com,3274221390,49
14766,Student14766,student14766@example.com,7946053839,52
